iso,run_id,spec,arm,rep,attempt,status,cost_usd,wall_s,accepted,cli_version,model,exclusion_reason,notes
2026-08-29T17:53:30.815839+09:00,ct_library_C_rep5,ct_library,C,5,1,completed,1.0456584000000002,422.6,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 7.72s 
2026-08-29T17:59:59.716263+09:00,s17_m_mixed_B_rep5,s17_m_mixed,B,5,1,completed,0.7635132,388.7,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 31.47s 
2026-08-29T18:05:52.469519+09:00,s17_m_mixed_C_rep5,s17_m_mixed,C,5,1,completed,0.8133268000000001,348.8,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 56.00s 
2026-08-29T18:16:21.314036+09:00,s17_w_two_files_B_rep5,s17_w_two_files,B,5,1,completed,0.641279,616.2,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 7.08s 
2026-08-29T18:21:57.066229+09:00,s17_w_two_files_C_rep5,s17_w_two_files,C,5,1,completed,0.512735,334.6,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 24.22s 
2026-08-29T18:30:28.794552+09:00,s17_n_db_chain_B_rep5,s17_n_db_chain,B,5,1,completed,0.40012400000000004,494.5,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 64.48s (0:01:04) 
2026-08-29T18:40:43.355819+09:00,s17_n_db_chain_C_rep5,s17_n_db_chain,C,5,1,completed,0.6691463999999998,589.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 51.14s 
2026-08-29T18:47:55.725148+09:00,n_db_chain_B_rep5,n_db_chain,B,5,1,completed,0.4123742,419.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 38.72s 
2026-08-29T18:50:43.867254+09:00,n_db_chain_C_rep5,n_db_chain,C,5,1,completed,0.38912480000000005,151.8,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 22.15s 
2026-08-29T18:52:25.314000+09:00,w_two_files_B_rep5,w_two_files,B,5,1,completed,0.3660504,98.3,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.13s 
2026-08-29T18:57:04.382934+09:00,w_two_files_C_rep5,w_two_files,C,5,1,completed,0.4362958,276.1,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 1.52s 
2026-08-29T19:00:41.556910+09:00,n_db_chain_C_rep6,n_db_chain,C,6,1,completed,0.4490456,188.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 29.78s 
2026-08-29T19:06:45.277770+09:00,n_db_chain_B_rep6,n_db_chain,B,6,1,completed,0.4731592,359.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 34.86s 
2026-08-29T19:08:45.869166+09:00,w_two_files_C_rep6,w_two_files,C,6,1,completed,0.3654948,112.8,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.15s 
2026-08-29T19:09:23.514079+09:00,w_two_files_B_rep6,w_two_files,B,6,1,aborted,0,36.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T19:24:44.654081+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,8.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T19:40:06.943242+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,10.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T19:55:27.202739+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T20:10:48.681903+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,9.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T20:26:08.218664+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,8.5,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T20:41:28.913058+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,9.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T21:26:49.924959+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,9.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T21:42:10.178227+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,7.7,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T21:57:26.304280+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,8.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T22:12:45.215492+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,8.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T22:28:03.630555+09:00,w_two_files_C_rep6,w_two_files,C,6,1,aborted,0,7.9,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-29T22:44:31.612142+09:00,w_two_files_C_rep6,w_two_files,C,6,1,completed,0.3393324,77.6,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.11s 
2026-08-29T22:45:40.497693+09:00,w_two_files_B_rep6,w_two_files,B,6,1,completed,0.36098279999999994,68.5,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.12s 
2026-08-29T22:51:05.765657+09:00,ct_library_C_rep6,ct_library,C,6,1,completed,1.0071531999999999,324.9,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.03s 
2026-08-29T22:55:25.755081+09:00,ct_library_B_rep6,ct_library,B,6,1,completed,0.6693006,259.9,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.00s 
2026-08-29T23:00:53.674220+09:00,s17_m_mixed_C_rep6,s17_m_mixed,C,6,1,completed,0.6902714,327.8,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 46.73s 
2026-08-29T23:06:00.552914+09:00,s17_m_mixed_B_rep6,s17_m_mixed,B,6,1,completed,0.579107,306.8,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 45.20s 
2026-08-29T23:12:10.202208+09:00,s17_n_db_chain_C_rep6,s17_n_db_chain,C,6,1,completed,0.4543906000000001,369.5,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 31.64s 
2026-08-29T23:24:16.544411+09:00,s17_n_db_chain_B_rep6,s17_n_db_chain,B,6,1,completed,0.4897422,724.5,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 44.61s 
2026-08-29T23:28:18.829599+09:00,s17_w_two_files_C_rep6,s17_w_two_files,C,6,1,completed,0.45268660000000005,229.3,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 17.54s 
2026-08-29T23:35:30.682499+09:00,s17_w_two_files_B_rep6,s17_w_two_files,B,6,1,completed,0.6833002000000001,416.1,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 8.25s 
2026-08-29T23:39:32.352396+09:00,m_mixed_C_rep6,m_mixed,C,6,1,completed,0.8729122000000001,241.1,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 23.20s 
2026-08-29T23:42:30.838257+09:00,m_mixed_B_rep6,m_mixed,B,6,1,completed,0.806238,178.3,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 19.39s 
2026-08-29T23:46:16.481544+09:00,s17_w_two_files_B_rep7,s17_w_two_files,B,7,1,completed,0.49803679999999995,222.3,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 7.75s 
2026-08-29T23:49:48.997472+09:00,s17_w_two_files_C_rep7,s17_w_two_files,C,7,1,completed,0.4631708,212.4,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 13.07s 
2026-08-29T23:56:51.585338+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,completed,0.4493586,421.6,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 37.04s 
2026-08-29T23:58:18.891330+09:00,s17_n_db_chain_C_rep7,s17_n_db_chain,C,7,1,aborted,0,87.2,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T00:13:39.511672+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,7.7,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T00:28:58.445267+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,7.5,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T00:44:18.304342+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.2,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T00:59:37.117029+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,7.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T01:14:57.316732+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T01:30:17.224876+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T02:15:37.557027+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T02:30:57.333243+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T02:46:16.944504+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.2,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T03:01:35.959177+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,7.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T03:16:55.868862+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,aborted,0,8.2,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T03:39:14.975790+09:00,s17_n_db_chain_B_rep7,s17_n_db_chain,B,7,1,completed,0.3941804,420.6,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 32.23s 
2026-08-30T03:45:17.660872+09:00,s17_n_db_chain_C_rep7,s17_n_db_chain,C,7,1,completed,0.5435326,362.0,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 28.61s 
2026-08-30T03:47:50.398722+09:00,n_db_chain_B_rep7,n_db_chain,B,7,1,completed,0.41856699999999997,152.3,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 19.79s 
2026-08-30T03:50:51.763067+09:00,n_db_chain_C_rep7,n_db_chain,C,7,1,completed,0.43682279999999996,181.2,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 20.93s 
2026-08-30T03:54:23.283442+09:00,s17_m_mixed_B_rep7,s17_m_mixed,B,7,1,aborted,0,208.8,,2.1.247 (Claude Code),,,NoModelCallError: 部分実行: 2/3 タスクしかモデルを呼べなかった。観測として扱ってはならない
2026-08-30T03:59:43.607439+09:00,s17_m_mixed_B_rep7,s17_m_mixed,B,7,1,completed,0.6895886,279.4,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 23.76s 
2026-08-30T04:04:37.282510+09:00,s17_m_mixed_C_rep7,s17_m_mixed,C,7,1,completed,0.6461308000000001,293.6,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 41.25s 
2026-08-30T04:06:09.705232+09:00,w_two_files_B_rep7,w_two_files,B,7,1,completed,0.360809,91.2,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.13s 
2026-08-30T04:07:49.646372+09:00,w_two_files_C_rep7,w_two_files,C,7,1,completed,0.4117114,99.8,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.12s 
2026-08-30T04:12:40.471846+09:00,m_mixed_B_rep7,m_mixed,B,7,1,completed,0.802494,290.7,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 55.73s 
2026-08-30T04:17:06.700798+09:00,m_mixed_C_rep7,m_mixed,C,7,1,completed,0.8734296,266.1,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 16.24s 
2026-08-30T04:20:58.105998+09:00,ct_library_B_rep7,ct_library,B,7,1,completed,0.6830882,231.3,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.75s 
2026-08-30T04:26:52.008145+09:00,ct_library_C_rep7,ct_library,C,7,1,completed,1.0437596,353.8,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 7.43s 
2026-08-30T04:30:46.003768+09:00,s17_w_two_files_C_rep8,s17_w_two_files,C,8,1,completed,0.5290138,233.3,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 23.06s 
2026-08-30T04:34:25.700737+09:00,s17_w_two_files_B_rep8,s17_w_two_files,B,8,1,completed,0.5549332,219.6,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 6.38s 
2026-08-30T04:40:44.433978+09:00,s17_n_db_chain_C_rep8,s17_n_db_chain,C,8,1,completed,0.4177106,378.6,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 88.09s (0:01:28) 
2026-08-30T04:45:18.478994+09:00,s17_n_db_chain_B_rep8,s17_n_db_chain,B,8,1,completed,0.562508,258.1,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 22.20s 
2026-08-30T04:50:34.989349+09:00,n_db_chain_C_rep8,n_db_chain,C,8,1,completed,0.49677140000000003,314.0,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 26.97s 
2026-08-30T04:56:26.550484+09:00,n_db_chain_B_rep8,n_db_chain,B,8,1,completed,0.5261199999999999,334.6,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 32.51s 
2026-08-30T05:03:50.993518+09:00,ct_library_C_rep8,ct_library,C,8,1,completed,1.0780498,441.9,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.02s 
2026-08-30T05:08:51.380565+09:00,ct_library_B_rep8,ct_library,B,8,1,completed,0.637526,298.0,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 6.30s 
2026-08-30T05:08:56.546487+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,2.9,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T05:24:18.523987+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T05:39:39.089625+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T05:55:00.031886+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T06:10:19.747139+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,7.9,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T06:25:40.048853+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.5,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T06:40:59.895529+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.1,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T06:56:20.811829+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.5,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T07:11:40.608152+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,7.9,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T07:27:01.691657+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T07:42:21.818991+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T07:57:42.922506+09:00,w_two_files_C_rep8,w_two_files,C,8,1,aborted,0,8.5,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T08:44:19.760073+09:00,w_two_files_C_rep8,w_two_files,C,8,1,completed,0.3469084,84.3,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.28s 
2026-08-30T08:48:39.335704+09:00,w_two_files_B_rep8,w_two_files,B,8,1,completed,0.3867152,257.2,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.99s 
2026-08-30T08:55:39.451553+09:00,s17_m_mixed_C_rep8,s17_m_mixed,C,8,1,completed,0.7477436,397.7,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 42.69s 
2026-08-30T09:01:15.741678+09:00,s17_m_mixed_B_rep8,s17_m_mixed,B,8,1,completed,0.6251606000000001,336.0,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 36.63s 
2026-08-30T09:04:44.606347+09:00,m_mixed_C_rep8,m_mixed,C,8,1,completed,0.8786194,208.2,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 13.06s 
2026-08-30T09:09:31.432361+09:00,m_mixed_B_rep8,m_mixed,B,8,1,completed,0.8216684,286.7,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 12.92s 
2026-08-30T09:14:51.275802+09:00,s17_w_two_files_B_rep9,s17_w_two_files,B,9,1,completed,0.5042766,316.1,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 13.11s 
2026-08-30T09:18:37.281257+09:00,s17_w_two_files_C_rep9,s17_w_two_files,C,9,1,completed,0.5295446000000001,225.8,1,2.1.247 (Claude Code),,,.........                                                                [100%] 9 passed in 9.40s 
2026-08-30T09:24:10.368817+09:00,s17_n_db_chain_B_rep9,s17_n_db_chain,B,9,1,completed,0.434891,333.0,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 47.71s 
2026-08-30T09:30:44.879556+09:00,s17_n_db_chain_C_rep9,s17_n_db_chain,C,9,1,completed,0.49303740000000007,394.4,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 39.90s 
2026-08-30T09:38:25.488397+09:00,s17_m_mixed_B_rep9,s17_m_mixed,B,9,1,completed,0.8103431999999999,435.2,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 86.26s (0:01:26) 
2026-08-30T09:44:16.370771+09:00,s17_m_mixed_C_rep9,s17_m_mixed,C,9,1,completed,0.8388947999999999,350.7,1,2.1.247 (Claude Code),,,.............                                                            [100%] 13 passed in 47.98s 
2026-08-30T09:47:39.470056+09:00,m_mixed_B_rep9,m_mixed,B,9,1,completed,0.8538476,184.0,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 15.29s 
2026-08-30T09:52:11.409388+09:00,m_mixed_C_rep9,m_mixed,C,9,1,completed,0.8024666,271.8,1,2.1.247 (Claude Code),,,........................                                                 [100%] 24 passed in 23.33s 
2026-08-30T09:53:23.696290+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,72.1,,2.1.247 (Claude Code),,,NoModelCallError: 部分実行: 1/2 タスクしかモデルを呼べなかった。観測として扱ってはならない
2026-08-30T10:08:45.609502+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T10:24:05.773556+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T10:39:26.594824+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T10:54:46.665333+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,7.8,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T11:10:07.197527+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,7.8,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T11:25:29.519896+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.6,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T11:40:51.374524+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,9.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T11:56:12.794640+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T12:11:34.799333+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.0,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T12:26:55.395572+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.2,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T12:42:17.866328+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,9.4,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T13:27:38.878349+09:00,w_two_files_B_rep9,w_two_files,B,9,1,aborted,0,8.3,,2.1.247 (Claude Code),,,"NoModelCallError: モデル呼び出しが記録されなかった（cost=0, tokens=0）。利用上限・認証切れ・provider 枯渇の可能性がある"
2026-08-30T13:44:03.960836+09:00,w_two_files_B_rep9,w_two_files,B,9,1,completed,0.3142148,71.9,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.14s 
2026-08-30T13:45:50.045688+09:00,w_two_files_C_rep9,w_two_files,C,9,1,completed,0.3766298,103.7,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.16s 
2026-08-30T13:53:00.418041+09:00,n_db_chain_B_rep9,n_db_chain,B,9,1,completed,0.4175818,427.8,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 20.92s 
2026-08-30T13:56:16.133632+09:00,n_db_chain_C_rep9,n_db_chain,C,9,1,completed,0.45128199999999996,193.4,1,2.1.247 (Claude Code),,,.......                                                                  [100%] 7 passed in 15.94s 
2026-08-30T14:00:31.574082+09:00,ct_library_B_rep9,ct_library,B,9,1,completed,0.6541180000000001,255.2,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.62s 
2026-08-30T14:05:47.313617+09:00,ct_library_C_rep9,ct_library,C,9,1,completed,0.9863716000000002,315.6,1,2.1.247 (Claude Code),,,...................                                                      [100%] 19 passed in 5.74s 
2026-08-30T14:07:48.416137+09:00,w_two_files_C_rep10,w_two_files,C,10,1,completed,0.39558540000000003,117.0,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.13s 
2026-08-30T14:09:01.955268+09:00,w_two_files_B_rep10,w_two_files,B,10,1,completed,0.321346,73.4,1,2.1.247 (Claude Code),,,.................                                                        [100%] 17 passed in 0.12s 
